"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
-9 -8 -6 -1 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -8 -8 -6 0 -9 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-9 -8 -5 -3 1 1 0 1 -3 -2 -2 0 0 NA NA -7 -8 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0 -9 -8 -5 0
-9 -9 -7 -1 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -9 -9 -6 0 -9 -9 -6 0 -9 -9 -5 0 -9 -9 -6 0
-9 -8 -6 -4 0 0 0 0 -5 -4 -4 -3 -1 NA NA -7 -8 -8 -8 -6 0 -9 -8 -6 0 -8 -8 -5 0 -9 -8 -5 0
-9 -9 -6 -1 0 0 0 0 0 0 0 0 0 NA NA -7 -8 -9 -8 -5 0 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -6 0
-9 -8 -6 0 0 0 0 0 0 0 0 0 0 NA NA -7 -8 -9 -8 -5 0 -9 -8 -6 0 -9 -8 -6 0 -9 -9 -6 0
-9 -8 -6 -1 2 2 2 2 0 0 0 0 0 NA NA -6 -8 -9 -9 -5 0 -9 -8 -5 0 -9 -9 -5 0 -9 -7 -5 0
-8 -8 -6 0 0 0 0 0 0 -1 0 0 0 NA NA -6 -8 -8 -8 -5 0 -9 -8 -5 0 -9 -9 -6 0 -9 -9 -6 0
-8 -8 -5 -2 2 2 2 2 -2 -2 -1 -1 0 NA NA -6 -8 -8 -8 -6 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-9 -8 -5 -1 0 0 0 0 -1 0 0 0 0 NA NA -7 -8 -8 -8 -5 0 -9 -8 -5 0 -8 -8 -5 0 -9 -8 -5 0
-8 -8 -7 -2 2 2 1 1 -1 -3 0 0 0 NA NA -7 -8 -8 -8 -6 0 -8 -8 -7 0 -8 -8 -7 0 -8 -8 -6 0
-8 -8 -6 -2 1 1 1 1 0 -1 -1 0 0 NA NA -5 -7 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -6 0 -8 -8 -5 0
-9 -8 -6 -4 2 3 3 3 -4 -3 -3 -2 -1 NA NA -7 -8 -8 -8 -5 0 -8 -8 -5 0 -9 -8 -5 0 -9 -8 -5 0
-8 -9 -5 -2 2 1 1 2 -2 -2 -2 -2 -2 NA NA -7 -8 -9 -9 -5 -1 -9 -8 -5 -1 -9 -9 -5 -1 -9 -8 -6 0
-8 -8 -7 -1 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -8 -8 -5 0 -8 -8 -5 0 -8 -7 -5 0 -8 -7 -6 0
-8 -8 -6 0 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -7 -7 -5 0 -8 -7 -5 0 -8 -8 -6 0 -8 -7 -6 0
-9 -8 -6 0 0 0 0 0 0 0 0 0 0 NA NA -7 -8 -9 -8 -4 0 -8 -8 -6 0 -9 -9 -6 0 -8 -8 -6 0
-9 -8 -6 -2 0 0 0 0 -2 -2 -2 0 0 NA NA -7 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -8 -6 0 -9 -8 -6 0
-9 -9 -5 -2 0 0 0 0 -2 -2 -2 -1 0 NA NA -6 -8 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0
-9 -8 -6 -1 0 0 0 0 -1 -1 -1 -1 -1 NA NA -6 -8 -9 -9 -5 0 -8 -8 -6 0 -8 -8 -6 0 -9 -8 -6 0
-9 -8 -7 -2 0 0 0 0 -3 -2 -3 0 0 NA NA -7 -8 -9 -8 -5 0 -9 -9 -5 0 -9 -9 -6 0 -9 -9 -5 0
-8 -8 -6 -2 0 0 0 0 -1 -2 -1 -1 -1 NA NA -6 -8 -8 -8 -5 0 -9 -8 -6 0 -8 -8 -6 0 -8 -8 -5 0
-9 -8 -5 0 1 1 0 0 0 0 0 0 0 NA NA -6 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -9 -5 0 -9 -8 -6 0
-9 -8 -8 -4 0 0 0 0 -4 -4 -3 -1 -1 NA NA -6 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -9 -5 0 -9 -9 -5 0
-9 -8 -6 -2 1 1 1 1 -2 -2 -2 -1 -1 NA NA -6 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -9 -6 -1 -9 -9 -6 -1
-9 -8 -6 -1 0 0 0 0 -1 0 0 0 0 NA NA -6 -8 -9 -8 -5 0 -8 -8 -6 0 -9 -8 -5 0 -9 -8 -6 0
-9 -9 -6 -3 1 1 0 0 -1 -3 -4 -1 -1 NA NA -7 -8 -9 -9 -5 0 -9 -8 -5 -1 -9 -9 -6 -1 -9 -9 -5 -1
-9 -8 -8 -2 0 0 0 0 -1 -1 -1 -1 -1 NA NA -6 -8 -8 -8 -5 0 -9 -8 -6 0 -9 -8 -6 0 -9 -8 -6 0
-9 -9 -6 -1 1 1 1 1 -1 -1 -1 0 0 NA NA -6 -8 -9 -8 -6 0 -9 -8 -6 0 -9 -8 -6 0 -9 -8 -5 0
-9 -8 -5 -2 1 1 0 0 -1 -1 0 0 0 NA NA -5 -8 -9 -8 -5 0 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0
-9 -9 -6 -3 0 0 0 0 -1 -1 -4 -1 0 NA NA -7 -8 -9 -9 -5 0 -9 -9 -6 0 -9 -9 -5 0 -9 -9 -5 0
-9 -7 -6 -1 1 1 0 0 0 0 0 0 0 NA NA -6 -8 -9 -7 -5 0 -9 -8 -5 0 -8 -8 -6 0 -9 -7 -6 0
-9 -8 -5 -1 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -9 -5 0 -9 -8 -5 0
-8 -8 -6 0 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -8 -8 -5 0 -8 -8 -5 0 -9 -9 -6 0 -8 -8 -5 0
-8 -8 -5 -1 0 0 0 0 0 0 0 0 0 NA NA -6 -7 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-9 -9 -7 -1 0 0 0 0 0 -1 0 0 0 NA NA -5 -8 -9 -9 -6 0 -9 -9 -6 0 -9 -8 -6 0 -9 -9 -5 0
-9 -9 -7 -1 0 0 0 0 0 0 0 0 0 NA NA -7 -8 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -6 0 -9 -9 -6 0
-9 -9 -5 -1 0 0 0 0 0 0 0 0 0 NA NA -5 -8 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0
-8 -7 -7 -2 0 0 0 0 -2 -3 -1 -1 -1 NA NA -7 -8 -7 -8 -6 -1 -7 -7 -5 -1 -7 -7 -7 -1 -7 -7 -6 -1
-9 -9 -8 -1 2 2 2 2 -1 -1 -1 -1 -1 NA NA -6 -8 -9 -9 -7 0 -9 -9 -7 0 -9 -9 -5 0 -9 -9 -5 0
-9 -9 -5 0 0 0 0 0 0 0 0 0 0 NA NA -5 -8 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0
-8 -8 -6 -3 1 1 1 1 -1 0 0 0 0 NA NA -6 -8 -7 -7 -5 0 -8 -8 -5 0 -8 -7 -5 0 -7 -6 -5 0
-9 -8 -7 -1 1 1 1 1 -2 -1 -1 0 0 NA NA -6 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -8 -6 0 -9 -8 -6 0
-9 -8 -5 -2 0 0 0 0 -1 -1 -1 -1 0 NA NA -7 -8 -9 -8 -6 0 -9 -8 -5 0 -9 -9 -5 0 -9 -8 -5 0
-8 -8 -5 -1 1 1 1 1 0 0 0 0 0 NA NA -5 -8 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-9 -9 -6 -1 0 0 0 0 -1 -1 0 -1 0 NA NA -5 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -9 -5 0 -9 -9 -5 0
-9 -8 -7 -1 0 0 0 0 -1 -1 -1 -1 -1 NA NA -5 -8 -9 -8 -6 0 -9 -8 -5 -1 -8 -9 -5 -1 -9 -8 -6 -1
-8 -8 -6 0 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -8 -8 -6 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-9 -8 -7 -1 0 0 0 0 0 -1 -1 0 0 NA NA -7 -8 -9 -9 -5 0 -9 -8 -6 0 -9 -9 -5 0 -9 -9 -6 0
-9 -8 -5 -3 1 1 1 1 -3 -2 -3 -2 -1 NA NA -7 -8 -9 -8 -5 0 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -5 0
-8 -8 -7 -1 3 3 2 2 -1 -1 -1 -1 -1 NA NA -6 -8 -8 -8 -5 0 -9 -9 -5 -1 -8 -8 -6 -1 -9 -9 -6 0
-8 -8 -6 0 1 1 1 1 0 0 0 0 0 NA NA -5 -8 -9 -8 -6 0 -8 -8 -6 0 -8 -8 -6 0 -8 -8 -6 0
-9 -8 -8 0 2 1 1 1 0 0 0 0 0 NA NA -6 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -9 -6 0 -9 -8 -5 0
-8 -8 -6 0 0 0 0 0 0 0 0 0 0 NA NA -7 -7 -8 -8 -5 0 -8 -8 -6 0 -8 -8 -7 0 -8 -8 -5 0
-8 -7 -6 -1 1 1 1 1 0 0 -1 0 0 NA NA -5 -8 -7 -7 -6 0 -8 -8 -6 0 -9 -8 -6 0 -9 -7 -6 0
-9 -9 -6 -1 1 0 1 0 -1 0 0 0 0 NA NA -7 -8 -9 -9 -6 0 -9 -9 -6 0 -9 -9 -6 0 -9 -8 -5 0
-7 -7 -6 -3 0 0 0 0 -2 -2 -3 -1 0 NA NA -7 -8 -7 -7 -5 0 -7 -7 -5 0 -8 -7 -5 0 -8 -7 -6 0
-8 -8 -6 -5 2 2 2 1 -6 -5 -5 -4 -2 NA NA -6 -8 -9 -8 -5 -1 -9 -8 -5 -1 -9 -9 -5 -1 -8 -9 -5 -1
-8 -8 -7 -2 1 1 1 1 -5 0 0 0 0 NA NA -6 -8 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -6 0 -8 -8 -6 0
-9 -8 -7 -1 1 1 0 0 0 -1 -1 0 0 NA NA -7 -8 -9 -9 -6 0 -9 -8 -5 0 -9 -9 -6 0 -9 -9 -5 0
-8 -8 -5 -2 0 0 0 0 -2 -1 -2 -2 -1 NA NA -7 -8 -8 -8 -5 0 -9 -8 -5 0 -7 -8 -5 0 -8 -8 -5 0
-9 -7 -5 0 0 0 0 0 0 0 0 0 0 NA NA -6 -7 -9 -7 -5 0 -9 -9 -5 0 -9 -7 -5 0 -9 -8 -5 0
-9 -9 -6 -3 2 2 2 2 -6 -5 -2 -1 -1 NA NA -7 -8 -9 -8 -6 0 -9 -7 -6 -1 -9 -8 -6 0 -8 -8 -6 -1
-8 -8 -5 -3 1 1 1 0 -2 -3 -3 0 0 NA NA -6 -8 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-9 -8 -5 -2 1 1 1 1 -1 -1 0 0 0 NA NA -5 -8 -8 -8 -5 0 -9 -9 -5 0 -7 -7 -5 0 -9 -9 -6 0
-9 -9 -5 0 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -6 0 -9 -9 -5 0
-8 -7 -5 -3 0 0 0 0 -3 -3 -3 -2 -1 NA NA -5 -7 -8 -7 -6 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-9 -8 -7 -1 1 1 1 1 0 -1 -1 0 0 NA NA -6 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -9 -5 0 -9 -8 -5 0
-8 -8 -6 -2 1 1 1 1 -1 -2 -2 -1 -1 NA NA -6 -8 -7 -7 -5 0 -8 -8 -5 -1 -7 -7 -5 -1 -8 -8 -5 -1
-9 -8 -6 -1 0 0 0 0 -1 -1 -1 -1 0 NA NA -6 -8 -8 -8 -5 0 -9 -8 -5 0 -9 -8 -6 0 -9 -8 -5 0
-8 -7 -5 -2 0 1 0 0 -3 -2 -1 -1 0 NA NA -7 -8 -8 -7 -5 0 -7 -8 -5 0 -8 -7 -5 0 -8 -8 -5 0
-9 -8 -5 -1 0 0 0 0 -1 -2 -1 -1 0 NA NA -7 -8 -9 -8 -5 0 -9 -8 -5 0 -9 -8 -5 0 -9 -8 -5 0
-8 -7 -7 -2 0 0 0 0 -2 -1 -2 -1 -1 NA NA -6 -8 -8 -7 -6 -1 -7 -7 -6 -1 -7 -8 -7 -1 -8 -7 -5 -1
-8 -8 -5 -3 0 0 0 0 0 -1 0 0 0 NA NA -6 -8 -7 -8 -5 0 -8 -8 -5 0 -8 -7 -5 0 -8 -7 -5 0
-9 -9 -6 -3 1 1 1 1 -3 -3 -3 0 0 NA NA -6 -8 -9 -9 -6 0 -9 -8 -5 0 -9 -9 -5 0 -9 -9 -5 0
-9 -8 -7 0 2 2 2 2 0 0 0 0 0 NA NA -6 -8 -8 -8 -6 0 -9 -8 -6 0 -9 -8 -6 0 -9 -8 -6 0
-9 -8 -5 -1 0 0 0 0 -1 -1 -1 -1 -1 NA NA -3 -8 -8 -8 -6 -1 -8 -8 -6 -1 -9 -7 -5 -1 -9 -8 -5 -1
-9 -9 -6 -1 1 1 1 0 0 0 0 0 0 NA NA -5 -9 -9 -9 -5 0 -9 -9 -5 0 -9 -9 -6 0 -9 -9 -5 0
-8 -8 -7 0 1 1 1 1 0 0 0 0 0 NA NA -6 -8 -8 -8 -6 0 -8 -8 -6 0 -8 -8 -5 0 -8 -8 -6 0
-8 -8 -7 -4 2 2 1 1 -4 -5 -2 -2 -2 NA NA -6 -8 -8 -8 -6 0 -9 -7 -5 0 -8 -8 -6 0 -8 -8 -5 0
-8 -8 -6 -1 0 0 0 0 -1 -1 0 0 0 NA NA -6 -8 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-8 -8 -7 0 0 0 0 0 0 0 0 0 0 NA NA -6 -8 -8 -8 -6 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -6 0
-9 -8 -7 -1 0 0 0 0 -1 -6 -1 -1 -1 NA NA -6 -9 -9 -9 -5 -1 -9 -8 -6 -1 -9 -8 -6 -1 -9 -8 -6 -1
-9 -8 -6 -3 0 0 0 0 -4 -3 -3 -2 -1 NA NA -5 -8 -9 -8 -5 0 -9 -9 -6 0 -9 -9 -5 0 -9 -8 -5 -1
